timestamp,request_count_mean,request_count_std,request_count_min,request_count_max,request_count_slope,request_count_spike,latency_jitter_ms_mean,latency_jitter_ms_std,latency_jitter_ms_min,latency_jitter_ms_max,latency_jitter_ms_slope,latency_jitter_ms_spike,cpu_burn_ms_mean,cpu_burn_ms_std,cpu_burn_ms_min,cpu_burn_ms_max,cpu_burn_ms_slope,cpu_burn_ms_spike,memory_leak_bytes_mean,memory_leak_bytes_std,memory_leak_bytes_min,memory_leak_bytes_max,memory_leak_bytes_slope,memory_leak_bytes_spike,label
2025-12-27T10:42:08.194241,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:42:15.258096,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:42:22.326007,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:42:29.376655,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:42:36.436628,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:42:43.479768,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:42:50.529446,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:42:57.588468,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:43:04.647535,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:43:11.701585,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:43:18.739899,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:43:25.799476,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:43:32.857966,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:43:39.906826,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:43:46.973685,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:43:54.035830,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:44:01.080030,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:44:08.119224,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:44:15.165076,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:44:22.213809,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:44:29.272069,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:44:36.317964,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:44:43.352819,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:44:50.395545,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:44:57.435112,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:45:04.492480,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:45:11.543415,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
